 2001.88356164     3.93     3.51     1.18     1.24  0.0578    -0.70     3.64  0.0467 -0.1653  ALBH_GPS  236.5125  48.3898
 2001.88630137    -0.61     1.41     1.17     1.24  0.0267    -0.48     3.68  0.0427 -0.1619  ALBH_GPS  236.5125  48.3898
 2001.88904110     2.06     0.92     1.07     1.11 -0.0025     1.91     3.37  0.0351 -0.1585  ALBH_GPS  236.5125  48.3898
 2001.89178082    -0.09    -1.12     0.98     1.03  0.0023     3.95     3.06  0.0387 -0.1613  ALBH_GPS  236.5125  48.3898
 2001.89452055     2.07     1.18     1.05     1.15  0.0435    -1.52     3.37  0.0508 -0.1775  ALBH_GPS  236.5125  48.3898
 2001.89726027     2.29     0.26     0.98     1.04  0.0619    -2.56     3.00  0.0285 -0.2013  ALBH_GPS  236.5125  48.3898
 2001.90000000     1.77     1.66     0.99     1.02  0.1051    -0.59     2.87  0.0388 -0.1535  ALBH_GPS  236.5125  48.3898
 2001.90273973     2.38    -0.15     0.98     1.05  0.0219    -1.09     3.15  0.0453 -0.1580  ALBH_GPS  236.5125  48.3898
 2001.90547945     4.37    -0.35     1.00     1.05  0.0234     2.44     3.04  0.0605 -0.1721  ALBH_GPS  236.5125  48.3898
 2001.90821918     2.93     0.68     1.06     1.12 -0.0167     1.17     3.55  0.0345 -0.1325  ALBH_GPS  236.5125  48.3898
 2001.91095890     2.32     0.58     1.02     1.06 -0.0194    -1.05     3.12  0.0467 -0.1877  ALBH_GPS  236.5125  48.3898
 2001.91369863     2.27    -0.30     0.99     1.09 -0.0242     1.30     3.15  0.0767 -0.2257  ALBH_GPS  236.5125  48.3898
 2001.91643836     0.38     0.20     0.99     1.09  0.0072     2.53     3.24  0.0550 -0.1681  ALBH_GPS  236.5125  48.3898
 2001.91917808     3.47    -1.67     0.98     1.04 -0.0102    -2.92     3.12  0.0551 -0.1787  ALBH_GPS  236.5125  48.3898
 2001.92191781     1.93     0.49     0.74     0.77  0.0094     0.99     2.17  0.0463 -0.1961  ALBH_GPS  236.5125  48.3898
 2001.92465753     1.28     0.02     1.00     1.08  0.0421    -4.60     3.11  0.0479 -0.1797  ALBH_GPS  236.5125  48.3898
 2001.92739726     3.08     0.39     0.89     0.97  0.0588     0.93     2.78  0.0649 -0.1670  ALBH_GPS  236.5125  48.3898
 2001.93013699     1.00     0.79     1.01     1.09  0.0133    -6.90     3.25  0.0580 -0.1667  ALBH_GPS  236.5125  48.3898
 2001.93287671     2.59    -0.55     0.99     1.07  0.0109    -2.06     3.18  0.0690 -0.1732  ALBH_GPS  236.5125  48.3898
 2001.93561644     0.06     0.08     1.05     1.14 -0.0053    -1.83     3.42  0.0142 -0.1788  ALBH_GPS  236.5125  48.3898
 2001.93835616     3.06     0.37     0.93     1.02 -0.0172     0.20     3.02  0.0575 -0.1624  ALBH_GPS  236.5125  48.3898
 2001.94109589     3.04     0.51     0.94     1.01 -0.0131     4.49     2.95  0.0433 -0.1889  ALBH_GPS  236.5125  48.3898
 2001.94383562     1.83    -0.86     1.00     1.04  0.0186     3.85     2.99  0.0691 -0.1769  ALBH_GPS  236.5125  48.3898
 2001.94657534     3.41     0.80     0.99     1.07  0.0180     2.56     2.94  0.0845 -0.1752  ALBH_GPS  236.5125  48.3898
 2001.94931507     1.11     1.42     1.06     1.14  0.0007     4.33     3.27  0.0710 -0.1790  ALBH_GPS  236.5125  48.3898
 2001.95205479    -0.27     0.02     1.07     1.14  0.0477    -6.04     3.35  0.0509 -0.1821  ALBH_GPS  236.5125  48.3898
 2001.95479452     2.09     1.82     0.92     1.02  0.0415     0.28     2.94  0.0733 -0.1690  ALBH_GPS  236.5125  48.3898
 2001.95753425     3.07     1.16     1.14     1.22 -0.0087    -4.33     3.63  0.0387 -0.1781  ALBH_GPS  236.5125  48.3898
 2001.96027397     0.68     0.62     1.10     1.15  0.0127    -3.16     3.41  0.0255 -0.1765  ALBH_GPS  236.5125  48.3898
 2001.96301370     3.48     0.99     1.03     1.11  0.0263    -6.94     3.18  0.0547 -0.1753  ALBH_GPS  236.5125  48.3898
 2001.96575342     2.24     2.16     1.00     1.01  0.0030   -11.43     2.94  0.0428 -0.2064  ALBH_GPS  236.5125  48.3898
 2001.96849315     3.93     2.04     0.93     1.01  0.0569    -4.70     2.90  0.0381 -0.1848  ALBH_GPS  236.5125  48.3898
 2001.97123288     2.53     2.63     0.99     1.05 -0.0137    -3.39     3.00  0.0455 -0.2139  ALBH_GPS  236.5125  48.3898
 2001.97397260     3.76     0.83     0.99     1.06  0.0299    -3.05     3.05  0.0545 -0.1521  ALBH_GPS  236.5125  48.3898
 2001.97671233     4.03     0.50     0.90     1.00  0.0110    -2.26     2.83  0.0512 -0.1696  ALBH_GPS  236.5125  48.3898
 2001.97945205     5.12    -0.18     1.05     1.09 -0.0121    -1.03     3.13  0.0669 -0.1958  ALBH_GPS  236.5125  48.3898
 2001.98219178     4.06     1.18     0.96     0.99  0.0318    -3.21     2.76  0.0779 -0.1921  ALBH_GPS  236.5125  48.3898
 2001.98493151     4.86     0.82     0.99     1.06  0.0185    -3.89     3.01  0.0504 -0.1846  ALBH_GPS  236.5125  48.3898
 2001.98767123     2.61     1.11     1.07     1.10  0.0108    -3.36     3.17  0.0669 -0.1721  ALBH_GPS  236.5125  48.3898
 2001.99041096     3.07     1.29     0.98     1.04  0.0189    -4.86     2.95  0.0836 -0.1678  ALBH_GPS  236.5125  48.3898
 2001.99315068     4.13     2.02     1.00     1.07 -0.0217    -2.85     3.16  0.0494 -0.1932  ALBH_GPS  236.5125  48.3898
 2001.99589041     3.67     0.88     1.04     1.09  0.0041   -10.31     3.07  0.0666 -0.1905  ALBH_GPS  236.5125  48.3898
 2001.99863014     7.25     0.41     1.09     1.16 -0.0006    -3.17     3.31  0.0509 -0.1856  ALBH_GPS  236.5125  48.3898
 2002.00136986     5.12     0.03     1.05     1.15  0.0220    -1.54     3.32  0.0431 -0.2196  ALBH_GPS  236.5125  48.3898
 2002.00410959     2.52     0.55     1.20     1.29 -0.0032    -2.43     3.76  0.0508 -0.1896  ALBH_GPS  236.5125  48.3898
 2002.00684932     2.92    -0.47     1.01     1.07 -0.0298    -0.02     2.99  0.0484 -0.2259  ALBH_GPS  236.5125  48.3898
 2002.00958904     1.29     0.76     0.91     0.94 -0.0373    -8.75     2.57  0.0556 -0.2462  ALBH_GPS  236.5125  48.3898
 2002.01232877     4.25    -0.95     1.02     1.11  0.0110    -4.84     3.29  0.0371 -0.1983  ALBH_GPS  236.5125  48.3898
 2002.01506849     3.05     0.74     1.10     1.19 -0.0122    -5.28     3.44  0.0543 -0.1814  ALBH_GPS  236.5125  48.3898
